label	cmd
0	qless ADJ1ROLLACCUM_EOCNUM_BSS_NUM_NUM.log
0	qless ADJ1RRPSRV_RRP_OGNUM_NUM_NUM_0.log
0	qless ADJ1RRPSRV_RRP_OGNUM_NUM_NUM_0.log.gz
0	qless ADJ1UH_UHF_MININUM_NUM_NUM_NUM_NUM_NUM_NUM.log
0	qless ADJ1UH_UHI_RTNUM_NUM_NUM_NUM_NUM_NUM_NUM.log
0	qless ADJ1UQSRV_UQ_SERVERNUM_NUM_NUM_0.log
0	qless ADJ1UQSRV_UQ_SERVERNUM_NUM_NUM_0.log.gz
0	qless ADJ9Dummy_EOC_BSS_NUM_NUM.log
0	qless ADJ9FUPRENAME_AMC_NUM_NUM_NUM.log
0	qless ADJ9REFRESH_BYREQ_BSS_NUM_NUM.log
0	qless ADJ9STARTOGR_EOC_BSS_NUM_NUM.log
0	qless ADJ9STOPOGR_EOC_BSS_NUM_NUM.log
0	qless ADJ9VERJ2ES_BYREQ_BSS_NUM_NUM.log
0	qless ADJ9VERJ2ES_BYREQ_BSS_NUM_NUM.logless ADJ9VERJ2ES_BYREQ_BSS_NUM_NUM.log
0	qless ADJ9_ADVALL_Shell_Sh
0	qless ADJ9_Base_Shell_Sh_NUM_NUM.log
0	qless ADJ9_Refresh_Cycle_AVM_CMD_NUM_NUM.log
0	qless ADJ9_Stop_OGR_AVM_CMD_NUM_NUM.log
0	qless ADJMUMUBUNDLE_EVENT_NUM_1.tsp
0	qless ADJMUMUBUNDLE_EVENT_NUM_NUM.tsp
0	qless AGENTNUM_NUM_NUM_NUM.log
0	qless AICG_USG_ape1_accum_db_view.sql
0	qless AICG_USG_ape1_event_db_view.sql
0	qless AVM1TESTMAP_MNUM_REFR_TEST_BSS_NUM_NUM.log less AVM1TESTMAP_MNUM_REFR_TEST_BSS_NUM_NUM.log AdditionalInfo.AVM1TESTMAP_MNUM_REFR_TEST_BSS_NUM_NUM.xml
0	qless AVM2_NUM_NUM_NUM.log
0	qless AVM2_NUM_NUM_NUM.log.NUM.tar.gz
0	qless AVM_AGENTNUM_NUM_NUM_NUM_NUM.log
0	qless AVM_AVM2_NUM_NUM_NUM_NUM.log
0	qless AVM_ES_RBNUM_NUM_NUM_NUM_NUM.logls -rlt *RBNUM*
0	qless AVM_UHI_RTNUM_NUM_NUM.log
0	qless Account_PROD_WL.txt
0	qless Addtl_fix_attribute_CRNUM.sql
0	qless CM9SESCLEANUP_ENDDAY_BSS_NUM_NUM.log
0	qless COUNT.CSV
0	qless Cache_NUM_logfile.log catca
0	qless Cache_NUM_logfile_NUM.log 5
0	qless Cache_NUM_logfile_NUM.log 6
0	qless Cache_NUM_logfile_NUM.log NUMtail -f Cache_NUM_logfile_NUM.log
0	qless DaeMon_Sh_Bck2
0	qless EOM_AUTO_SESSION_NUM.log
0	qless ERROR_NUM_LIST2.sql
0	qless ES_FRNUM_RAW.log
0	qless ES_FR_CONSOLIDATED.CSVless ES_FR_CONSOLIDATED.CSV
0	qless ES_RBNUM_RAW.log
0	qless ES_RB_CONSOLIDATED.CSV
0	qless ES_RB_FINAL_CONSOLIDATED_SAMPLE_NUM_NUM.CSV
0	qless ES_RB_REPORT_NUM:NUM_NUM:NUM.CS
0	qless ES_RB_REPORT_NUM:NUM_NUM:NUM.CSV
0	qless EWD _ADJ1 _ES _Daemon _inner _Sh _ES _RBNUM _NUM _NUM.log
0	qless EWD_ADJ1_ES_Daemon_inner_Sh_ES_RBNUM_NUM_NUM.log
0	qless EWD_ADJ1_ES_Daemon_inner_Sh_ES_RBNUM_NUM_NUM.log.gz
0	qless EWD_ADJ1_RRP_Daemon_inner_Sh_RRP_OGNUM_NUM_NUM.log
0	qless EWD_ADJ1_UQ_SERVER_Daemon_inner_Sh_UQ_SERVERNUM_NUM_NUM.log
0	qless FR_FINAL_REPORT.CSV
0	qless Gatherer_stdout.log Gatherer_NUM.log
0	qless HFNUM_dep.sh
0	qless HF_NUM.README.txt
0	qless HF_NUM_work.log
0	qless InfRateReGuidingRejectedCdrJO_NUM_NUM.log
0	qless JF.log
0	qless JF.log.1
0	qless JeusServer.log
0	qless JeusServer_NUM.log
0	qless LIST_NUM.txt
0	qless MV_REFRESH.ksh
0	qless NUM
0	qless NUM_RAW.log
0	qless NUM_RB_ORA.txt
0	qless NUM_TC_ENGINE_HANDLER.sql
0	qless NUM_cpu_Lfmp_dump_NUM_NUM_NUMess NUM_cpu_Lfmp_dump_NUM_NUM_NUM.txtls -tlra
0	qless NUM_group_srdf_NUM.log ls
0	qless NUM_group_srdf_NUM.log scd GRP_NUMlscd logs/symstat -sid NUM -rdfg all -reptype rdfa -type cache -i NUM -c 1
0	qless NUM_group_srdf_NUM.log tail -f
0	qless NUM_group_srdf_NUMless /NUM_group_srdf_NUM.log
0	qless OC_OUTCOLNUM_NUM_NUM-NUM-NUM_NUM-NUM-NUM_NUM_NUM_CNUM_I7_SNUM_NUM_NUM.DAT
0	qless OperateJobs_NUM_NUM.log
0	qless OraSDPMDataSource-rac3-jdbc.xml
0	qless PETEPSSCB_PETEPSSCB_NUM.log
0	qless PETREFSSCA_PETREFSSCA_NUM.log
0	qless PETRPLSSCB_consider_refresh.log
0	qless PETUSG1SSCA_PETUSG1SSCA_NUM.log
0	qless PETUSG1SSCB_PETUSG1SSCB_NUM.log
0	qless PETUSG2SSCA_PETUSG2SSCA_NUM.log
0	qless PETUSG2SSCB_PETUSG2SSCB_NUM.log
0	qless PETUSG2SSCB_PETUSG2SSCB_NUM.logqless snap_refresh.sql
0	qless PETVST2SSCA_PETVST2SSCA_NUM.log
0	qless PETVST2SSCA_PETVST2SSCB
0	qless PET_snp_accounts.lst
0	qless PPCODE_ZERO_PI_ADDUP_NUM.sh
0	qless PPCODE_ZERO_PI_ADDUP_NUM_NUM.log
0	qless PPCODE_ZERO_PI_ADDUP_NUM_NUM_2.logless PPCODE_ZERO_PI_ADDUP_NUM_NUM_2.log
0	qless PPCODE_ZERO_PI_NUM_NUM.log
0	qless PPCODE_ZERO_PI_XRING_INSERT_NUM.log
0	qless PRDREFWORK_PRDCM.log
0	qless PRD_NUM_NUM.log
0	qless Pre_OperateJobs_NUM_NUM.log
0	qless RB_FINAL_REPORT.CSV
0	qless RB_LIST_REPORT_NUM_NUM_NUM_NUM_NUM.CSV
0	qless RB_STAT_REPORT_NUM_NUM_NUM_NUM_NUM.CSV
0	qless RE2_DUP_COUNT_NUM.log
0	qless RE2_DUP_UPIN.sh
0	qless RER9_extract_7_WLSIMXNUM_NUM_7.DAT
0	qless RER_EVT_EXT_NUM_NUM.log
0	qless RE_XMARK_RRP_NUM.log
0	qless ROLLBACKs/NUM_CM_HANDLER.sql
0	qless RTN_Script.log
0	qless RT_UNFAIR_USER_TXN_NUM.DAT
0	qless SCN_ZERO_PI_ADDUP_NUM.sh
0	qless SCN_ZERO_PI_ADDUP_NUM_NUM.logless SCN_ZERO_PI_ADDUP_NUM_NUM.log
0	qless SCN_ZERO_PI_RRP_NUM_NUM.log
0	qless SCN_ZERO_PI_XRING_INSERT_NUM.log
0	qless SCN_ZERO_PI_XRING_INSERT_NUM.logless SCN_ZERO_PI_XRING_INSERT_NUM.log
0	qless SNAP_REFRESH.ksh
0	qless SQLs/NUM_CM_HANDLER.sql
0	qless TABLE_OUTPUT_NUM_NUM.dat
0	qless TC.log
0	qless TCGW_Start_Sh.NUM.log
0	qless TC_EVENT_LOG_RB_ES_RBNUM_NUM_IVER_NUM_NUM_NUM_0.log.gz
0	qless TC_EVENT_LOG_RB_ES_RBNUM_NUM_IVER_NUM_NUM_NUM_NUM.log
0	qless TEMP_ES_FR_REPORT.CSV
0	qless TEMP_ES_RB_REPORT.CSV
0	qless TRB1_MSD_Script.log
0	qless UIS.properties
0	qless UTL1DISTRIB_ENDDAY_BSS_NUM_NUM.log
0	qless XACCTusage.xml
0	qless XWD.log
0	qless agent.log.1
0	qless agent.log.2
0	qless agent.log.3
0	qless agent.log.4less agent.log.4
0	qless agent_NUM_NUM_NUM.log3.log
0	qless amf_rme.log
0	qless aq_XA1-NUM-jdbc.xmlggrep capacity ap*
0	qless b2ceAdmNUM.out
0	qless b2ceSvrNUM.out
0	qless bk
0	qless cacert_
0	qless chk_oca _gc.sh
0	qless cloudera-scm-agent.log cloudera-scm-agentail -n NUM
0	qless crpeSvrNUM.out
0	qless dep_HFNUM_NUM_check.log
0	qless deploy.ksh
0	qless domain.xml
0	qless dstat_rttlocaNUM_NUM.log
0	qless env_values.envcd /properties_biz
0	qless error_NUM.NUM.NUMcd /*Dom*
0	qless error_NUM.NUM.log
0	qless error_NUM.NUM.log 4.log
0	qless error_NUM.log
0	qless es_total_aimos_stats_by_process.sql
0	qless esbmeta_MDS-NUM-jdbc.xml 1-NUM-jdbc.xml
0	"qless esbmeta_XA1-NUM-jdbc.xml MDS-NUMgrep ""<initial-capacity>1</initial-capacity>"" *initial-capacity""<initial-capacity>1</initial-capacity>"""
0	qless esr_NUM-NUM-NUM_NUM:NUM:
0	qless esr_NUM-NUM-NUM_NUM:NUM:NUM
0	qless event.sh
0	qless gemfire_pwinfo_ewd_NUM_NUM.log
0	qless get_cust_details_sh
0	qless hkt_work.log
0	qless imdg _con.sh
0	qless jte _con.sh
0	qless ldw_work.log
0	qless less HF_NUM.README.txt
0	qless license.out
0	qless ll *sh
0	qless maainfo-lm.log
0	qless mc_deploy.py
0	qless mc_deploy_NUM-NUM-NUM_NUM-NUM-NUM.log
0	qless modified_tables_list.dat
0	qless mon_ordsDomNUMSvrNUM.log
0	"qless multipategrep ""SYMMETRIX|size"" multipath_ori"
0	qless mwtest.jsp less mwtest.jsp catlscd mcs.warlscd deployments/lscd mpmcsSvr/lscd domainscurl =I http:/mwtest.jsp
0	qless nfs_iostat_rterbapNUM_NUM.log
0	qless ordaSvrNUM.out
0	qless ordaSvrNUM.out.NUM_NUM
0	qless ordsAdmNUM.out.NUM_NUM
0	qless ordsSvrNUM.out
0	qless ordsSvrNUM.out.NUM_NUM
0	qless output.txt
0	qless rdseSvrNUM.out
0	qless rdseSvrNUM.out llNUM
0	qless realtime_oca_gc_NUM
0	qless rterbapNUM_sar_cpu_usageNUM.log vim
0	qless rterbapNUM_sar_mem_usageNUM.log
0	qless sample.sh
0	qless sample.txt
0	qless sample_Sh
0	qless sarNUM
0	qless scap.log
0	qless server.log
0	qless snap_refresh.sql
0	qless snp_accounts.lst_VST
0	qless sql_usg_vst.sh
0	qless sql_usg_vst_2.sh
0	qless stat
0	qless table.lst
0	qless tcgw_NUM_NUM_NUM_NUM_NUM_NUM.log.1
0	qless top_proc_usage_rtimdgNUM_NUM.log ess top_user_usage_rtimdgNUM_NUM.log ps aux | sort -nrk 3,3 | head -n 5
0	qless top_user_usage_rtimdgNUM_NUM.log
0	qless uat _issue.sql
0	qless updateNUMforMC_NUM_work.log
0	qless vm_rtimdgNUM_NUM.log
0	qless vm_rtusgdbNUM_NUM.log 0scd VMlscd /perfmonvmstat 1cat /port_name
0	qless vm_rtusgdbNUM_NUM.log.log
0	qless web.NUM-NUM-NUM_NUM.log
0	qless web.log
0	qless weblogic.NUM_NUM.log
0	qlexport TMOUT=0
0	qlimc2
0	qlimc3
0	qlimc4
0	qlimc5
0	qlimc6
0	qlimc7
0	qlkls
0	qll
0	qll  SKTNUM_*
0	qll *.sql
0	qll *NUM*
0	qll *_NUM*.log
0	qll *sh
0	qll --time-style full-iso
0	qll -lrt
0	qll -r
0	qll -rt
0	qll -rt AVM_AVM2_*
0	qll / | gr??
0	qll /*.so
0	qll /SPLIT_OUTPUT_NUM_*
0	qll /cm9sesscleanup_sh
0	qll /ctm
0	qll /libmpr_dl_NUM.so
0	qll AC1File*
0	qll ADJ1*
0	qll ADJ1_ROLL_ACCUM_Job*
0	qll ADJ9VER*
0	qll ADJ9_ADVALL_Shell_Sh*
0	qll RS_AU_execAutoRerate.sh
0	"qll | egrep ""IptvTermlInfoRetvSO|InetConnCircuitAthnSO|IptvBasTermlCombInfoRetvSO|WrkTeamIstRsrvStatsRetvSO|OnscShopIptvApdTermlNewSbscSO|OnscShopIptvContChgSO|OnscShopIptvBaseInfoRetvSO|InslRmndAdm_"
0	qll | more
0	qll |more
0	qllNUM
0	qlless
0	qlls
0	qllsls
0	qlltstat -pvv
0	qlog1
0	qlogout
0	qlp
0	qlplu
0	qlplus
0	qlqep
0	qls
0	qls  -al
0	qls --full-time CPG_MANU*
0	qls -=tla
0	qls -al
0	qls -al .flume.conf.swp
0	qls -al hpk
0	qls -al | grep NUM
0	qls -al | grep XPI
0	qls -alF
0	qls -alrt
0	qls -alt | grep .sh
0	qls -alt | grep alert | more
0	qls -alt | grep sess
0	qls -alt | more
0	qls -alt |more
0	qls -altr
0	qls -altr | PV
0	qls -altr | morecrontab -l | grep ServiceApp
0	qls -arlt
0	qls -arlt /DependencyManager.class
0	qls -art|more
0	qls -l
0	qls -l   /audit | wc -l
0	qls -l --timie-style=long-iso
0	qls -l /NUM
0	qls -l /dhcpagent
0	qls -l /su
0	qls -l scap.log.NUM-NUM-NUM
0	qls -l | grep SIT
0	qls -l | grep log
0	qls -lrt
0	qls -lrt *.par
0	qls -lrt *AGENT*
0	qls -lrt *SYN*
0	qls -lrt *cpu*
0	qls -lrt q*
0	qls -lsrt
0	qls -lt *
0	qls -lt *ROLLACCUM*
0	qls -lt UTL9RELEASE*
0	qls -lt conn*
0	qls -lth | more
0	qls -ltr
0	qls -ltr /alert*
0	qls -ltr /log
0	qls -ltr /scap_deploy
0	qls -ltr alert*
0	qls -ltr csnhNUMd*
0	qls -ltr gclog
0	qls -ltr | grep ASM
0	qls -ltr | grep TNUM
0	qls -ltr | morecd OidcLogAgentNUMcd ..
0	qls -ltr | wc -l
0	qls -ltrh
0	qls -ltrh | more
0	qls -rlt
0	qls -rlt *NUM*
0	qls -tarl
0	qls -tarl /.vi*
0	qls -tarl chkCCR.log
0	qls -tla
0	qls -tlhr
0	"qls -tlr | more | grep ""FILELIST"" | more"
0	qls -tlr | tail -5
0	qls -tlra
0	qls -trl
0	qls -trl *.log
0	qls -trl *.log |more
0	qls -trl *.log|more
0	qls -trl *MINI*
0	qls -trl *NUM_0*
0	qls -trl *log|more
0	qls -trl ADJ*.log
0	qls -trl ADJ1EVENTSRV_ES_RBNUM_NUM_NUM_NUM.log
0	qls -trl ADJ1RRPSRV_RRP_OGNUM_NUM_NUM*
0	qls -trl AVM_TCGWNUM_NUM*
0	qls -trl EOD_AUTO*
0	qls -trl OpRun* > a.a
0	qls -trl TCGW_Start_Sh*
0	qls -trl TRB1_MSD_Java.log.1??
0	qls -trl access.log* > a.a
0	qls -trl index.html
0	qls -trl schapi*
0	qls -trla .w_ini
0	qls -trlh
0	qls -trl|more
0	qls /adump | wc -l
0	qls /audit | wc -l
0	qls /hostname*
0	qls /trace | wc -l
0	qls OFCA_TC_CDR_Processing_NUM-NUM*
0	qls l
0	qls r-lt
0	qls- l
0	qlsattr test.txt
0	qlscfg -vp | more
0	qlscpu
0	qlsdev -Cc adapter
0	qlsdev -Ccview /TEST.log
0	qlsg
0	qlsgh
0	qlsh
0	qlsnrctl status listener
0	qlsof -p NUM
0	qlsof -p NUM | less
0	qls|wc -l
0	qlt
0	qluxadm -e port
0	qluxadm -e prot
0	qluxadm display /
0	qm *
0	qm -f *NUM*.log.gz
0	qm -f gzip*lst
0	qm -f tcgw_NUM_NUM_NUM*log.??
0	qm -rf ADJ1EVENTSRV_ES_RBNUM_NUM_*.log
0	qm sample.sh
0	qmaman getaddrinfo
0	qman -s 3 openssl
0	qman 3
0	qman 3 openssl
0	qman 7
0	qman cd
0	qman corosync-cfgtool
0	qman datedate +'%Y%m%d %H:%S':%SI
0	qman df
0	qman diff
0	qman find
0	qman frefree -g
0	qman internal-sftp
0	qman lsof
0	qman man
0	qman metastat
0	qman ndd
0	qman netstatnetstat -an | grep -v 'tcp        0      0' | grep tcp
0	qman pkginfopkginfo -l SUNWopensslropenssl version -a
0	qman prstat
0	qman psps -Ao user,uid,comm,pid,pcpu,j --sort=-pcpu | head -n 6time
0	qman resolv.conf
0	qman shadow
0	qman sysctl
0	qman tail
0	qman top
0	qman top > a.a
0	qman ztac
0	qmdgNUM
0	qmeminfo
0	qmetastast -c
0	qmetastat -c
0	qmetastat dNUM
0	qmetastat | more
0	qmetastatk
0	qmkdir NUM
0	qmkdir SL_dailycheck_log
0	qmodel
0	qmon
0	qmore  api-debug.log
0	qmore /hosts
0	qmore /path_to_inst
0	qmore 2_SCP_DUMP.sh
0	qmore 3_USR_DROP.sh
0	qmore 7_IDX_CREATE.sh
0	qmore AFTER_JOB.sql
0	qmore NOPARALLEL
0	qmore NUM.log
0	qmore NUM_NUM_NBSSCM_NUM_cre_procedure_RTDCST_OWN_UN_EV_CAMP_COMB_ITEM2_TXN.sql
0	qmore NUM_cre_scr.sh
0	qmore OPMD_ID_CHK.sh
0	qmore SBRCS1_FW3GCGMM_IDNUM
0	"qmore SBRCS1_FW3GCGMM_IDNUM_TNUM.DAT | grep -v ""NUM "" | more"
0	qmore a.a
0	qmore a.b
0	qmore access_agg.hermes.kt.com_NUM.log
0	qmore access_log.NUM-NUM-2
0	qmore access_log.NUM-NUM-NUM.log
0	qmore access_log.NUM-NUM-NUM.log =
0	"qmore access_log.NUM-NUM-NUM.logcat access_log.NUM-NUM-NUM.log | grep "" NUM "" | more"
0	qmore after_ _check.sql
0	qmore api-debmore api-debug.NUM-NUM-NUM_NUM.0.log
0	qmore api-debug.
0	qmore api-debug.NUM
0	qmore api-debug.NUM-NUM-NUM
0	qmore api-debug.NUM-NUM-NUM.0.log
0	"qmore api-debug.NUM-NUM-NUM.0.log | gcat api-debug.NUM-NUM-NUM.0.log | grep ""more api-debug.NUM-NUM-NUM.0.log"
0	qmore api-debug.NUM-NUM-NUM.0.logls -ltr
0	qmore api-debug.NUM-NUM-NUM_1
0	qmore api-debug.NUM-NUM-NUM_NUM
0	qmore api-debug.NUM-NUM-NUM_NUM.0.log
0	"qmore api-debug.NUM-NUM-NUM_NUM.0.logcat  api-debug.NUM-NUM-NUM_NUM.0.log | grep ""CDR_TASK_FIN_FILE"" | more"
0	"qmore api-debug.NUM-NUM-NUM_NUM.0.logcat api-debug.NUM-NUM-NUM_NUM.0.log | grep ""NUM"" | more"
0	qmore api-debug.log
0	"qmore api-debug.log cat api-debug.log  | grep ""NUM"" | more"
0	"qmore api-debug.log cat api-debug.log  | grep ""status"" | grep ""code"" | grep NUM | more"
0	"qmore api-debug.log cat api-debug.log  | grep -CNUM ""<NUM OK>, /webhook"" | more"
0	"qmore api-debug.log | grep ""WCsFPpFYDCMhD9d"" | more"
0	"qmore api-debug.logcat api-debug.log  | grep ""/webhook"" | more"
0	qmore application-pbs-prd.yml
0	qmore application-rc
0	qmore application-rcs-prd.yml
0	qmore application-rss-prd.yml
0	qmore b2ceSvr?1.out
0	qmore before_check.sql
0	qmore biee-domain.xml
0	"qmore cat lamp.log  | grep ""type"" | more"
0	qmore check.sh
0	"qmore grant_HNUM.loggrep ""ERR-"" grant_HNUM.log | grep -v ""already"" | more"
0	qmore nohup.out_hkt_NUM_2
0	qmore os_disk_backup_md2single.NUM.NUM_NUM.log
0	qmore os_disk_md2single2.sh
0	qmore sar_mem_resource.sh
0	qmore startWeb_NUM.sh
0	qmore vm_rterbapNUM_NUM.loghead vm_rterbapNUM_NUM.log
0	qmore wc -l
0	qmount /c0tNUMCCANUMCNUMd0s0 /mnt
0	qmpstat 5 2
0	qmsglog
0	qmultipath -ll
0	qmultipath -ll | grep mpath | sort
0	qmv *NUM* /Logs
0	qmv DG oGG Timesten old
0	qmv bbackup.sql bk_recre_proc_RDSOWN_FN_RDS_TRUN_TABLE.sql
0	qmysql -u root -
0	qmysql -u root -p
0	qnc -z4 IP_ADDRESS NUM
0	qncct_log
0	qnetsta t-an | g rep NUM
0	qnetstat -A
0	qnetstat -an
0	"qnetstat -an | grep -v ""tcp        0      0"""
0	qnetstat -an | grep -v 'tcp        0      0'
0	qnetstat -an | grep NUM
0	"qnetstat -an |grep EST |grep NUM |awk '{print $4}' |cut -d ""."" -f 1,2,3,4 |sort -n |uniq -c |awk '{print $1}'"
0	qnetstat -anp | grep -v 'tcp        0      0' | grep tcp | more
0	qnetstat -anp | grep NUM
0	qnetstat -an|grep EST
0	qnetstat -an|grep EST|more
0	qnetstat -an|more|grep EST
0	qnetstat -i -f inif:aggr1
0	qnetstat -in
0	qnetstat -l aggr2 -a 1 1
0	qnetstat -na | grep -i esta
0	qnetstat -na | grep -w NUM | wc -l
0	qnetstat -na | grep IP_ADDRESS
0	qnetstat -na | grep NUM
0	qnetstat -niv
0	qnetstat -nr
0	qnetstat -s
0	qnmon
0	qnohup script/start_telegraf.ksh &
0	qnrl
0	qnsekdNUM!su - eaioper
0	qnsekdsu - eaioper
0	qnslookup k-api.maapconnect.com
0	qnsrwatch
0	qntpq -p
0	qopenssl version
0	qostname
0	qouNUM
0	qp
0	qp SCN_ZERO_PI_XRING_INSERT.sh SCN_ZERO_PI_XRING_INSERT_2
0	qpeperror NUM
0	qping HC-NTPNUM_NUM
0	qping IP_ADDRESS
0	qpkg help info
0	qpkginfo -l library/openssl
0	qpkginfo |grep -i openssl
0	qpkginfo |grep openssl
0	qpool history rpool
0	qpowermt
0	qprojects -l
0	qprojects -l default:oracle
0	qprstat
0	qprstat -J
0	qprstat -J -s rss
0	qprstat -J 1
0	qprstat -a
0	qprstat -a -s rss
0	qprstat -a 1
0	qprstat -h
0	qprstat -m 1 1
0	qprstat -p NUM
0	qprstat -s cpu
0	qprstat -u oracle
0	qprstsat -J 1
0	qprtconf  | grep -i memory |grep size | awk '{print $3*NUM}'
0	qprtconf -vp |grep 5.NUM
0	qprtconf luxadm -e port
0	qprtconf | grep qlc
0	qprtconf | more
0	"qprtdiag  | grep ""Memory size: """
0	qprtdiag -v
0	qprtdiag -v|more
0	qprtdiag | more
0	qprtdiag |grep ^Memory
0	qprtvtoc /c0tNUMAd0s0
0	qps
0	qps -aef|grep lib
0	qps -aux | sort -nrk 3,3 | more -n 5
0	qps -eafl | grep Mbiz
0	qps -eafl |xxxxxagrep Mbiz
0	qps -ef
0	qps -ef | g rep htpd
0	qps -ef | grep 'silver/ml'
0	qps -ef | grep -v grep | grep td-agent
0	qps -ef | grep AEM
0	qps -ef | grep AGENT
0	qps -ef | grep AVM
0	qps -ef | grep ES_FR
0	qps -ef | grep ES_RB
0	qps -ef | grep LogAgent
0	qps -ef | grep NUM
0	qps -ef | grep RRP
0	qps -ef | grep SDMB
0	qps -ef | grep Safe
0	qps -ef | grep UTL1REF
0	qps -ef | grep d.bin
0	qps -ef | grep ora_
0	qps -ef | grep oracle
0	qps -ef | grep piag
0	qps -ef | grep pmon
0	qps -ef | grep sycros
0	qps -ef | grep tail
0	qps -ef | grep tns
0	qps -ef | grep tomcat
0	qps -ef | grep vi
0	qps -ef | grep xadm | less
0	qps -ef | more
0	qps -ef |g rep cmf
0	qps -ef |g rep severi
0	qps -ef |grep AVM_UHI_GDNUM
0	qps -ef |grep NUM
0	qps -ef|grep -i tcpdump
0	qps -ef|grep NUM
0	qps -ef|grep d.bin
0	qps -ef|grep income|grep ora_
0	qps -ef|grep incom|grep -v grep|LOCAL=NO
0	qps -ef|grep zabbix
0	qps -eo pid,etime,cmd,user | grep -v grep | grep GEMFIRE_SERVERNUM
0	qps -eo user,pid,ppid,rss,size,vsize,pmem,pcpu,time,cmd --sort -rss | head -n NUM
0	qps 0-ef| grep NUM
0	qps ax
0	qpsall
0	qpset pager off
0	qpsinfo -h
0	qpsql
0	qpsrinfo
0	qpsu
0	qpsutc
0	qpwd
0	qpyk_db_clean_run.sh NUM 6
0	qpython -V
0	qq.dm
0	"qqcat api-debug.NUM-NUM-NUM_NUM.0.log | grep ""status"" | grep ""code"" | grep ""NUM"" | grep -v Webhook| more"
0	qqcat cjm/jm_mon.sh
0	qqcd /
0	qqcd /wlst
0	qqcheck
0	qqcheck_ora.sh
0	qqclear
0	qqexit
0	qql1
0	qqless ordsAdmNUM.gc
0	qqll
0	"qqll | egrep ""IptvTermlInfoRetvSO|InetConnCircuitAthnSO|IptvBasTermlCombInfoRetvSO|WrkTeamIstRsrvStatsRetvSO|OnscShopIptvApdTermlNewSbscSO|OnscShopIptvContChgSO|OnscShopIptvBaseInfoRetvSO|InslRmndAdm"
0	qqlp
0	qqlplus
0	qqls -trl res*
0	qqlsh
0	qqpkg info
0	qqq - silver
0	qqqNUM
0	qqqcat /cpuinfo
0	"qqqcut -d "","" -f NUM TC_EVENT_LOG_RB_ES_RBNUM_NUM_IVER_NUM_NUM_NUM_6.log | less"
0	qqqless less TC_EVENT_LOG_RB_ES_RBNUM_NUM_IVER_NUM_NUM_NUM_6.log
0	qqqqtop
0	qqrep catakljalksdjflayy dom more
0	qqsu - silver
0	qque_sh ksh1
0	qquit
0	qqview /messages
0	qqyps -ef |grep sms4
0	qr
0	qrater
0	qrb NUM
0	qrbNUM
0	qredis-cli -a smapredis@NUM -p NUM
0	qrep 'VIEW' *sql |wc
0	qrm *
0	qrm *.log.gz
0	qrm -/NUMc5qmbNUMuho2br3qshrevls -tlr | more
0	qrm -f  ADJ1EVENTSRV_ES_RBNUM_NUM*log.gz
0	qrm -f *_NUM*
0	qrm -f *log.gz
0	qrm -f *usageNUM*log.gz
0	qrm -f /SnoteDB1_UDP_NUM*.log.gz
0	qrm -f ADJ1EVENTSRV_ES_RBNUM_NUM*log.gz
0	qrm -f ADJ1EVENTSRV_ES_RBNUM_NUM_0*log.gz
0	qrm -f ADJ1EVENTSRV_ES_RBNUM_NUM_1*log.gz
0	qrm -f ADJ1FILE2ESRV_F2ENUM_NUM*log
0	qrm -f ADJ1FILE2ESRV_F2ENUM_NUM_NUM
0	qrm -f ADJ1FILE2ESRV_F2ENUM_NUM_NUM*.log
0	qrm -f ADJ1FILE2ESRV_F2ENUM_NUM_NUM*log ADJ1FILE2ESRV_F2ENUM_NUM_NUM[0-3]*log
0	qrm -f OpSetRun_NUM*.BSS.sql
0	qrm -f T*_NUM*.log.gz
0	qrm -f T*log.gz
0	qrm -f TC*gz
0	qrm -f TC_EVENT_LOG_RB_ES_RBNUM_*_NUM*log.gz
0	qrm -f UH9_ImpleMiniFullRating.xml_back
0	qrm -f _usageNUMrm -f *_usageNUM[1-3]*log
0	qrm -f access.logNUM*
0	qrm -f core.NUM  core.NUM core.NUM core.NUM core.NUM  core.NUM
0	qrm -f error.txt
0	qrm -f gzip_NUM_NUM.lst  gzip_NUM_NUM.lst  gzip_NUM_NUM.lst  gzip_NUM_NUM.lst  gzip_NUM_NUM.lst  gzip_NUM_NUM.lst  gzip_NUM_NUM.lst  gzip_NUM
0	qrm -f schapi_one_parser_EOD_AUTO_SESSION_NUM*.log
0	qrm -r /Micro_Focus_DP_NUM.NUM_Unix_Local_Installation_DP_ANUM_Unix_Local_Install.ta
0	qrm -rf
0	qrm -rf  ADJ1RRPSRV_RRP_OGNUM_NUM*
0	qrm -rf  ADJ1RRPSRV_RRP_OGNUM_NUM_*.log
0	qrm -rf *NUM*
0	qrm -rf *NUM*.log
0	qrm -rf *_RRP_Reguided*_NUM_NUM_*.dat
0	qrm -rf ??NUM
0	qrm -rf AC1FileCreatorSA_NUM*.log
0	qrm -rf ADJ1DB2E_DB2E_CUSTNUM_NUM_*.log
0	qrm -rf ADJ1DB2E_DB2E_RESNUM_NUM_*.log
0	qrm -rf ADJ1EVENTSRV_ES_RBNUM_NUM_*.log
0	qrm -rf ADJ1EVENTSRV_ES_RBNUM_NUM_0*.log
0	qrm -rf ADJ1RRPSRV_RRP_OGNUM_NUM*.log
0	qrm -rf ADJ1RRPSRV_RRP_OGNUM_NUM_*
